,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience,pga_nom,pga_win,ccma_nom,ccma_win
345,1985,1986,58,BEST PICTURE,"Steven Spielberg, Kathleen Kennedy, Frank Marshall and Quincy Jones, Producers",The Color Purple,FALSE,11,154,Steven Spielberg,"Danny Glover, Whoopi Goldberg, Oprah Winfrey, Margaret Avery",267817030.2,7.7,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,94,0,0,0,0
346,1985,1986,58,BEST PICTURE,"Sydney Pollack, Producer",Out of Africa,TRUE,11,161,Sydney Pollack,"Meryl Streep, Robert Redford, Klaus Maria Brandauer, Michael Kitchen",236898238.8,7.1,69,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,63,82,0,0,0,0
347,1985,1986,58,BEST PICTURE,"David Weisman, Producer",Kiss of the Spider Woman,FALSE,4,120,Hector Babenco,"William Hurt, Raul Julia, Sonia Braga, José Lewgoy",46339928.33,7.3,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,86,80,0,0,0,0
348,1985,1986,58,BEST PICTURE,"John Foreman, Producer",Prizzi's Honor,FALSE,8,130,John Huston,"Jack Nicholson, Kathleen Turner, Robert Loggia, John Randolph",72619781.6,6.7,84,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,85,62,0,0,0,0
349,1985,1986,58,BEST PICTURE,"Edward S. Feldman, Producer",Witness,FALSE,8,112,Peter Weir,"Harrison Ford, Kelly McGillis, Lukas Haas, Josef Sommer",186872165.8,7.4,76,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,93,80,0,0,0,0
350,1986,1987,59,BEST PICTURE,"Arnold Kopelson, Producer",Platoon,TRUE,8,120,Oliver Stone,"Charlie Sheen, Tom Berenger, Willem Dafoe, Keith David",369905679.7,8.1,92,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,89,93,0,0,0,0
351,1986,1987,59,BEST PICTURE,"Burt Sugarman and Patrick Palmer, Producers",Children of a Lesser God,FALSE,5,119,Randa Haines,"William Hurt, Marlee Matlin, Piper Laurie, Philip Bosco",85054408.1,7.2,80,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80,78,0,0,0,0
352,1986,1987,59,BEST PICTURE,"Robert Greenhut, Producer",Hannah and Her Sisters,FALSE,7,107,Woody Allen,"Mia Farrow, Dianne Wiest, Michael Caine, Barbara Hershey",107032801.3,7.8,90,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,91,90,0,0,0,0
353,1986,1987,59,BEST PICTURE,"Ismail Merchant, Producer",A Room with a View,FALSE,8,117,James Ivory,"Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands",55985339.41,7.2,83,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,85,0,0,0,0
354,1986,1987,59,BEST PICTURE,"Fernando Ghia and David Puttnam, Producers",The Mission,FALSE,7,125,Roland Joffé,"Robert De Niro, Jeremy Irons, Ray McAnally, Aidan Quinn",45975734.68,7.4,55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,66,87,0,0,0,0
355,1987,1988,60,BEST PICTURE,"James L. Brooks, Producer",Broadcast News,FALSE,7,133,James L. Brooks,"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky",132028119.1,7.2,84,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,98,79,0,0,0,0
356,1987,1988,60,BEST PICTURE,"Stanley R. Jaffe and Sherry Lansing, Producers",Fatal Attraction,FALSE,6,119,Adrian Lyne,"Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen",403548814.1,6.9,67,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,74,72,0,0,0,0
357,1987,1988,60,BEST PICTURE,"John Boorman, Producer",Hope and Glory,FALSE,5,113,John Boorman,"Sarah Miles, David Hayman, Sebastian Rice-Edwards, Geraldine Muir",25816292.9,7.3,86,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,96,82,0,0,0,0
358,1987,1988,60,BEST PICTURE,"Patrick Palmer and Norman Jewison, Producers",Moonstruck,FALSE,6,102,Norman Jewison,"Cher, Nicolas Cage, Olympia Dukakis, Danny Aiello",207745191.2,7.1,83,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92,80,0,0,0,0
359,1987,1988,60,BEST PICTURE,"Jeremy Thomas, Producer",The Last Emperor,TRUE,9,163,Bernardo Bertolucci,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying",113311662.2,7.7,76,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,86,88,0,0,0,0
360,1988,1989,61,BEST PICTURE,"Lawrence Kasdan, Charles Okun and Michael Grillo, Producers",The Accidental Tourist,FALSE,4,121,Lawrence Kasdan,"William Hurt, Kathleen Turner, Geena Davis, Amy Wright",80726501.92,6.7,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,82,60,0,0,0,0
361,1988,1989,61,BEST PICTURE,"Norma Heyman and Hank Moonjean, Producers",Dangerous Liaisons,FALSE,7,119,Stephen Frears,"Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz",85842168.22,7.6,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,83,0,0,0,0
362,1988,1989,61,BEST PICTURE,"Frederick Zollo and Robert F. Colesberry, Producers",Mississippi Burning,FALSE,7,128,Alan Parker,"Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif",85604538.79,7.8,65,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,79,90,0,0,0,0
363,1988,1989,61,BEST PICTURE,"Mark Johnson, Producer",Rain Man,TRUE,8,133,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",442322180.9,8,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,88,90,0,0,0,0
364,1988,1989,61,BEST PICTURE,"Douglas Wick, Producer",Working Girl,FALSE,6,113,Mike Nichols,"Melanie Griffith, Harrison Ford, Sigourney Weaver, Alec Baldwin",158325612.8,6.8,73,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,83,67,0,0,0,0
365,1989,1990,62,BEST PICTURE,"Lawrence Gordon and Charles Gordon, Producers",Field of Dreams,FALSE,3,107,Phil Alden Robinson,"Kevin Costner, James Earl Jones, Ray Liotta, Amy Madigan",152066429.1,7.5,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88,86,0,0,0,0
366,1989,1990,62,BEST PICTURE,"Richard D. Zanuck and Lili Fini Zanuck, Producers",Driving Miss Daisy,TRUE,9,99,Bruce Beresford,"Morgan Freeman, Jessica Tandy, Dan Aykroyd, Patti LuPone",251573072.9,7.3,81,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,85,81,1,1,0,0
367,1989,1990,62,BEST PICTURE,"A. Kitman Ho and Oliver Stone, Producers",Born on the Fourth of July,FALSE,8,145,Oliver Stone,"Tom Cruise, Bryan Larkin, Raymond J. Barry, Caroline Kava",165212475.2,7.2,75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,84,76,0,0,0,0
368,1989,1990,62,BEST PICTURE,"Steven Haft, Paul Junger Witt and Tony Thomas, Producers",Dead Poets Society,FALSE,4,128,Peter Weir,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles",226241469.7,8.1,79,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,84,92,0,0,0,0
369,1989,1990,62,BEST PICTURE,"Noel Pearson, Producer",My Left Foot,FALSE,5,103,Jim Sheridan,"Daniel Day-Lewis, Brenda Fricker, Alison Whelan, Kirsten Sheridan",34796186.23,7.8,97,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,98,92,0,0,0,0
370,1990,1991,63,BEST PICTURE,"Lisa Weinstein, Producer",Ghost,FALSE,5,127,Jerry Zucker,"Patrick Swayze, Demi Moore, Whoopi Goldberg, Tony Goldwyn",487305966.8,7.1,52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,80,0,0,0,0
371,1990,1991,63,BEST PICTURE,"Francis Ford Coppola, Producer",The Godfather Part III,FALSE,7,162,Francis Ford Coppola,"Al Pacino, Diane Keaton, Andy Garcia, Talia Shire",149274341,7.6,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,66,66,0,0,0,0
372,1990,1991,63,BEST PICTURE,"Irwin Winkler, Producer",Goodfellas,FALSE,6,145,Martin Scorsese,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco",104873029,8.7,92,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,94,97,0,0,0,0
373,1990,1991,63,BEST PICTURE,"Jim Wilson and Kevin Costner, Producers",Dances with Wolves,TRUE,12,181,Kevin Costner,"Kevin Costner, Mary McDonnell, Graham Greene, Rodney A. Grant",412468557.1,8,72,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,87,87,1,1,0,0
374,1990,1991,63,BEST PICTURE,"Walter F. Parkes and Lawrence Lasker, Producers",Awakenings,FALSE,3,121,Penny Marshall,"Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson",116651062.7,7.8,74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,89,0,0,0,0
375,1991,1992,64,BEST PICTURE,"Don Hahn, Producer",Beauty and the Beast,FALSE,6,84,"Gary Trousdale, Kirk Wise","Paige O'Hara, Robby Benson, Jesse Corti, Rex Everhart",470499036.9,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,93,92,0,0,0,0
376,1991,1992,64,BEST PICTURE,"Mark Johnson, Barry Levinson and Warren Beatty, Producers",Bugsy,FALSE,10,136,Barry Levinson,"Warren Beatty, Annette Bening, Harvey Keitel, Ben Kingsley",105532029,6.8,80,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,84,69,0,0,0,0
377,1991,1992,64,BEST PICTURE,"A. Kitman Ho and Oliver Stone, Producers",JFK,FALSE,8,189,Oliver Stone,"Kevin Costner, Gary Oldman, Jack Lemmon, Walter Matthau",151281358.4,8,72,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,88,1,0,0,0
378,1991,1992,64,BEST PICTURE,"Barbra Streisand and Andrew Karsch, Producers",The Prince of Tides,FALSE,7,132,Barbra Streisand,"Barbra Streisand, Nick Nolte, Blythe Danner, Kate Nelligan",160697245.1,6.8,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,68,70,1,0,0,0
379,1991,1992,64,BEST PICTURE,"Edward Saxon, Kenneth Utt and Ron Bozman, Producers",The Silence of the Lambs,TRUE,7,118,Jonathan Demme,"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine",280929294,8.6,86,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,95,95,1,1,0,0
380,1992,1993,65,BEST PICTURE,"Stephen Woolley, Producer",The Crying Game,FALSE,6,112,Neil Jordan,"Stephen Rea, Jaye Davidson, Forest Whitaker, Miranda Richardson",130472399.1,7.2,90,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,94,78,1,1,0,0
381,1992,1993,65,BEST PICTURE,"David Brown, Rob Reiner and Andrew Scheinman, Producers",A Few Good Men,FALSE,4,138,Rob Reiner,"Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon",294824731.2,7.7,62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,89,1,0,0,0
382,1992,1993,65,BEST PICTURE,"Ismail Merchant, Producer",Howards End,FALSE,9,142,James Ivory,"Anthony Hopkins, Emma Thompson, Vanessa Redgrave, Helena Bonham Carter",54165163.11,7.4,88,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,94,81,1,0,0,0
383,1992,1993,65,BEST PICTURE,"Martin Brest, Producer",Scent of a Woman,FALSE,4,156,Martin Brest,"Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar",133281317.7,8,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,85,92,1,0,0,0
384,1992,1993,65,BEST PICTURE,"Clint Eastwood, Producer",Unforgiven,TRUE,9,130,Clint Eastwood,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris",211006647.6,8.2,85,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,96,93,1,0,0,0
385,1993,1994,66,BEST PICTURE,"Arnold Kopelson, Producer",The Fugitive,FALSE,7,130,Andrew Davis,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore",372402495.1,7.8,87,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,89,1,0,0,0
386,1993,1994,66,BEST PICTURE,"Jim Sheridan, Producer",In the Name of the Father,FALSE,7,133,Jim Sheridan,"Daniel Day-Lewis, Pete Postlethwaite, Alison Crosbie, Philip King",50653436.25,8.1,84,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94,95,1,0,0,0
387,1993,1994,66,BEST PICTURE,"Jan Chapman, Producer",The Piano,FALSE,8,121,Jane Campion,"Holly Hunter, Harvey Keitel, Sam Neill, Anna Paquin",81331761.18,7.5,89,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,90,86,1,0,0,0
388,1993,1994,66,BEST PICTURE,"Mike Nichols, John Calley and Ismail Merchant, Producers",The Remains of the Day,FALSE,8,134,James Ivory,"Anthony Hopkins, Emma Thompson, John Haycraft, Christopher Reeve",46490561.66,7.8,86,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,96,89,1,0,0,0
389,1993,1994,66,BEST PICTURE,"Steven Spielberg, Gerald R. Molen and Branko Lustig, Producers",Schindler's List,TRUE,12,195,Steven Spielberg,"Liam Neeson, Ralph Fiennes, Ben Kingsley, Caroline Goodall",196248606.1,9,95,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,98,97,1,1,0,0
390,1994,1995,67,BEST PICTURE,"Wendy Finerman, Steve Tisch and Steve Starkey, Producers",Forrest Gump,TRUE,13,142,Robert Zemeckis,"Tom Hanks, Robin Wright, Gary Sinise, Sally Field",652158922.6,8.8,82,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,71,95,1,1,0,0
391,1994,1995,67,BEST PICTURE,"Duncan Kenworthy, Producer",Four Weddings and a Funeral,FALSE,2,117,Mike Newell,"Hugh Grant, Andie MacDowell, James Fleet, Simon Callow",104069919,7.1,81,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,96,74,1,0,0,0
392,1994,1995,67,BEST PICTURE,"Lawrence Bender, Producer",Pulp Fiction,FALSE,7,154,Quentin Tarantino,"John Travolta, Uma Thurman, Samuel L. Jackson, Bruce Willis",213130174.4,8.9,95,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,92,96,1,0,0,0
393,1994,1995,67,BEST PICTURE,"Robert Redford, Michael Jacobs, Julian Krainin and Michael Nozik, Producers",Quiz Show,FALSE,4,133,Robert Redford,"Ralph Fiennes, John Turturro, Rob Morrow, Paul Scofield",49017972.76,7.5,92,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,97,87,1,0,0,0
394,1994,1995,67,BEST PICTURE,"Niki Marvin, Producer",The Shawshank Redemption,FALSE,7,142,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler",55966751.76,9.3,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,98,1,0,0,0
395,1995,1996,68,BEST PICTURE,"Mario Cecchi Gori, Vittorio Cecchi Gori and Gaetano Daniele, Producers",The Postman,FALSE,5,108,"Michael Radford, Massimo Troisi","Massimo Troisi, Philippe Noiret, Maria Grazia Cucinotta, Renato Scarpa",41956687.63,7.8,81,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0
396,1995,1996,68,BEST PICTURE,"Lindsay Doran, Producer",Sense and Sensibility,FALSE,7,136,Ang Lee,"Emma Thompson, Kate Winslet, James Fleet, Tom Wilkinson",82924247.44,7.7,84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,97,90,1,0,1,1
397,1995,1996,68,BEST PICTURE,"Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers",Braveheart,TRUE,10,178,Mel Gibson,"Mel Gibson, Sophie Marceau, Patrick McGoohan, Angus Macfadyen",145175315,8.3,68,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,76,85,0,0,0,0
398,1995,1996,68,BEST PICTURE,"Brian Grazer, Producer",Apollo 13,FALSE,9,140,Ron Howard,"Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise",333822442.8,7.7,77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,96,87,1,1,0,0
399,1995,1996,68,BEST PICTURE,"George Miller, Doug Mitchell and Bill Miller, Producers",Babe,FALSE,7,91,Chris Noonan,"James Cromwell, Magda Szubanski, Christine Cavanaugh, Miriam Margolyes",127892539.4,6.9,83,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,97,67,0,0,0,0
400,1996,1997,69,BEST PICTURE,"James L. Brooks, Laurence Mark, Richard Sakai and Cameron Crowe, Producers",Jerry Maguire,FALSE,5,139,Cameron Crowe,"Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston",287157398.4,7.3,77,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,84,79,0,0,1,0
401,1996,1997,69,BEST PICTURE,"Simon Channing-Williams, Producer",Secrets & Lies,FALSE,5,136,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan, Claire Rushbrook",25026370.87,8,92,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,96,91,0,0,0,0
402,1996,1997,69,BEST PICTURE,"Jane Scott, Producer",Shine,FALSE,7,105,Scott Hicks,"Geoffrey Rush, Armin Mueller-Stahl, Justin Braine, Sonia Todd",66796795.2,7.6,87,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,91,90,1,0,1,0
403,1996,1997,69,BEST PICTURE,"Ethan Coen, Producer",Fargo,FALSE,7,98,"Joel Coen, Ethan Coen","William H. Macy, Frances McDormand, Steve Buscemi, Peter Stormare",45907058.91,8.1,86,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,94,92,1,0,1,1
404,1996,1997,69,BEST PICTURE,"Saul Zaentz, Producer",The English Patient,TRUE,12,162,Anthony Minghella,"Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas",146703213.8,7.4,87,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,86,83,1,1,1,0
405,1997,1998,70,BEST PICTURE,"Uberto Pasolini, Producer",The Full Monty,FALSE,4,91,Peter Cattaneo,"Robert Carlyle, Tom Wilkinson, Mark Addy, Wim Snape",83785252.05,7.2,75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,96,79,0,0,1,0
406,1997,1998,70,BEST PICTURE,"James L. Brooks, Bridget Johnson and Kristi Zea, Producers",As Good as It Gets,FALSE,7,139,James L. Brooks,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr.",270734157.7,7.7,67,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86,86,1,0,1,0
407,1997,1998,70,BEST PICTURE,"Lawrence Bender, Producer",Good Will Hunting,FALSE,9,126,Gus Van Sant,"Robin Williams, Matt Damon, Ben Affleck, Stellan Skarsgård",252418921.6,8.3,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,97,94,1,0,1,0
408,1997,1998,70,BEST PICTURE,"James Cameron and Jon Landau, Producers",Titanic,TRUE,14,194,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",1202211021,7.9,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,88,69,1,1,1,0
409,1997,1998,70,BEST PICTURE,"Arnon Milchan, Curtis Hanson and Michael Nathanson, Producers",L.A. Confidential,FALSE,9,138,Curtis Hanson,"Kevin Spacey, Russell Crowe, Guy Pearce, Kim Basinger",117822246.6,8.2,91,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,99,94,1,0,1,1
410,1998,1999,71,BEST PICTURE,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,FALSE,7,124,Shekhar Kapur,"Cate Blanchett, Liz Giles, Rod Culbertson, Paul Fox",54011363.66,7.4,75,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,83,86,0,0,1,0
411,1998,1999,71,BEST PICTURE,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",The Thin Red Line,FALSE,7,170,Terrence Malick,"Jim Caviezel, Sean Penn, Nick Nolte, Kirk Acevedo",65354513.46,7.6,78,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,80,0,0,1,0
