,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience
327,1981,1982,54,BEST PICTURE,"Warren Beatty, Producer",Reds,False,12.0,195,Warren Beatty,"Warren Beatty, Diane Keaton, Edward Herrmann, Jerzy Kosinski",130013059.07200216,7.3,76.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,82.0
328,1981,1982,54,BEST PICTURE,"Frank Marshall, Producer",Raiders of the Lost Ark,False,9.0,115,Steven Spielberg,"Harrison Ford, Karen Allen, Paul Freeman, John Rhys-Davies",798957715.2145764,8.4,86.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,96.0
329,1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,False,10.0,109,Mark Rydell,"Katharine Hepburn, Henry Fonda, Jane Fonda, Doug McKeon",384042663.38789874,7.6,68.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,91.0,87.0
330,1982,1983,55,BEST PICTURE,"Richard Attenborough, Producer",Gandhi,True,11.0,191,Richard Attenborough,"Ben Kingsley, John Gielgud, Rohini Hattangadi, Roshan Seth",160028876.22067356,8.0,79.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,92.0
331,1982,1983,55,BEST PICTURE,"Edward Lewis and Mildred Lewis, Producers",Missing,False,4.0,122,Costa-Gavras,"Jack Lemmon, Sissy Spacek, Melanie Mayron, John Shea",42457720.20725388,7.7,78.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,85.0
332,1982,1983,55,BEST PICTURE,"Sydney Pollack and Dick Richards, Producers",Tootsie,False,10.0,116,Sydney Pollack,"Dustin Hoffman, Jessica Lange, Teri Garr, Dabney Coleman",537393430.0518135,7.4,88.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,91.0,81.0
333,1982,1983,55,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",The Verdict,False,5.0,129,Sidney Lumet,"Paul Newman, Charlotte Rampling, Jack Warden, James Mason",163765492.22797927,7.7,77.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,88.0
334,1982,1983,55,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",E.T. the Extra-Terrestrial,False,9.0,115,Steven Spielberg,"Henry Thomas, Drew Barrymore, Peter Coyote, Dee Wallace",1319557297.211088,7.9,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,99.0,72.0
335,1983,1984,56,BEST PICTURE,"Michael Shamberg, Producer",The Big Chill,False,3.0,105,Lawrence Kasdan,"Tom Berenger, Glenn Close, Jeff Goldblum, William Hurt",165132640.562249,7.1,61.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,77.0
336,1983,1984,56,BEST PICTURE,"Peter Yates, Producer",The Dresser,False,5.0,118,Peter Yates,"Albert Finney, Tom Courtenay, Edward Fox, Zena Walker",15604587.911044177,7.5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,86.0
337,1983,1984,56,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",The Right Stuff,False,8.0,193,Philip Kaufman,"Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid",63173519.076305225,7.8,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,90.0
338,1983,1984,56,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,False,5.0,92,Bruce Beresford,"Robert Duvall, Tess Harper, Betty Buckley, Wilford Brimley",24808458.375702813,7.3,76.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,81.0
339,1983,1984,56,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,True,11.0,132,James L. Brooks,"Shirley MacLaine, Debra Winger, Jack Nicholson, Danny DeVito",318581086.07725906,7.4,79.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,82.0,83.0
340,1984,1985,57,BEST PICTURE,"Saul Zaentz, Producer",Amadeus,True,11.0,160,Milos Forman,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge, Roy Dotrice",146392365.755486,8.4,87.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,89.0,95.0
341,1984,1985,57,BEST PICTURE,"David Puttnam, Producer",The Killing Fields,False,7.0,141,Roland Joffé,"Sam Waterston, Haing S. Ngor, John Malkovich, Julian Sands",97740266.242589,7.8,76.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,93.0,91.0
342,1984,1985,57,BEST PICTURE,"John Brabourne and Richard Goodwin, Producers",A Passage to India,False,11.0,164,David Lean,"Judy Davis, Victor Banerjee, Peggy Ashcroft, James Fox",76579428.18782482,7.3,78.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0
343,1984,1985,57,BEST PICTURE,"Arlene Donovan, Producer",Places in the Heart,False,7.0,111,Robert Benton,"Sally Field, Lindsay Crouse, Ed Harris, Amy Madigan",98307332.48479304,7.4,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,83.0
344,1984,1985,57,BEST PICTURE,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",A Soldier's Story,False,3.0,101,Norman Jewison,"Howard E. Rollins Jr., Adolph Caesar, Art Evans, David Alan Grier",61464160.79196342,7.2,66.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,82.0
345,1985,1986,58,BEST PICTURE,"Steven Spielberg, Kathleen Kennedy, Frank Marshall and Quincy Jones, Producers",The Color Purple,False,11.0,154,Steven Spielberg,"Danny Glover, Whoopi Goldberg, Oprah Winfrey, Margaret Avery",267817030.16974905,7.7,78.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,94.0
346,1985,1986,58,BEST PICTURE,"Sydney Pollack, Producer",Out of Africa,True,11.0,161,Sydney Pollack,"Meryl Streep, Robert Redford, Klaus Maria Brandauer, Michael Kitchen",236898238.8475836,7.1,69.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,82.0
347,1985,1986,58,BEST PICTURE,"David Weisman, Producer",Kiss of the Spider Woman,False,4.0,120,Hector Babenco,"William Hurt, Raul Julia, Sonia Braga, José Lewgoy",46339928.32565056,7.3,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,80.0
348,1985,1986,58,BEST PICTURE,"John Foreman, Producer",Prizzi's Honor,False,8.0,130,John Huston,"Jack Nicholson, Kathleen Turner, Robert Loggia, John Randolph",72619781.598513,6.7,84.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,62.0
349,1985,1986,58,BEST PICTURE,"Edward S. Feldman, Producer",Witness,False,8.0,112,Peter Weir,"Harrison Ford, Kelly McGillis, Lukas Haas, Josef Sommer",186872165.76593864,7.4,76.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,93.0,80.0
350,1986,1987,59,BEST PICTURE,"Arnold Kopelson, Producer",Platoon,True,8.0,120,Oliver Stone,"Charlie Sheen, Tom Berenger, Willem Dafoe, Keith David",369905679.7452098,8.1,92.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,89.0,93.0
351,1986,1987,59,BEST PICTURE,"Burt Sugarman and Patrick Palmer, Producers",Children of a Lesser God,False,5.0,119,Randa Haines,"William Hurt, Marlee Matlin, Piper Laurie, Philip Bosco",85054408.09671533,7.2,80.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,78.0
352,1986,1987,59,BEST PICTURE,"Robert Greenhut, Producer",Hannah and Her Sisters,False,7.0,107,Woody Allen,"Mia Farrow, Dianne Wiest, Michael Caine, Barbara Hershey",107032801.26692516,7.8,90.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,91.0,90.0
353,1986,1987,59,BEST PICTURE,"Ismail Merchant, Producer",A Room with a View,False,8.0,117,James Ivory,"Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands",55985339.41441605,7.2,83.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,85.0
354,1986,1987,59,BEST PICTURE,"Fernando Ghia and David Puttnam, Producers",The Mission,False,7.0,125,Roland Joffé,"Robert De Niro, Jeremy Irons, Ray McAnally, Aidan Quinn",45975734.68125,7.4,55.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,66.0,87.0
355,1987,1988,60,BEST PICTURE,"James L. Brooks, Producer",Broadcast News,False,7.0,133,James L. Brooks,"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky",132028119.08116196,7.2,84.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,79.0
356,1987,1988,60,BEST PICTURE,"Stanley R. Jaffe and Sherry Lansing, Producers",Fatal Attraction,False,6.0,119,Adrian Lyne,"Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen",403548814.12777287,6.9,67.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,72.0
357,1987,1988,60,BEST PICTURE,"John Boorman, Producer",Hope and Glory,False,5.0,113,John Boorman,"Sarah Miles, David Hayman, Sebastian Rice-Edwards, Geraldine Muir",25816292.90140845,7.3,86.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,96.0,82.0
358,1987,1988,60,BEST PICTURE,"Patrick Palmer and Norman Jewison, Producers",Moonstruck,False,6.0,102,Norman Jewison,"Cher, Nicolas Cage, Olympia Dukakis, Danny Aiello",207745191.21338025,7.1,83.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,80.0
359,1987,1988,60,BEST PICTURE,"Jeremy Thomas, Producer",The Last Emperor,True,9.0,163,Bernardo Bertolucci,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying",113311662.2416373,7.7,76.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,86.0,88.0
360,1988,1989,61,BEST PICTURE,"Lawrence Kasdan, Charles Okun and Michael Grillo, Producers",The Accidental Tourist,False,4.0,121,Lawrence Kasdan,"William Hurt, Kathleen Turner, Geena Davis, Amy Wright",80726501.91813186,6.7,53.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,60.0
361,1988,1989,61,BEST PICTURE,"Norma Heyman and Hank Moonjean, Producers",Dangerous Liaisons,False,7.0,119,Stephen Frears,"Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz",85842168.21639898,7.6,74.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,83.0
362,1988,1989,61,BEST PICTURE,"Frederick Zollo and Robert F. Colesberry, Producers",Mississippi Burning,False,7.0,128,Alan Parker,"Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif",85604538.788377,7.8,65.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,90.0
363,1988,1989,61,BEST PICTURE,"Mark Johnson, Producer",Rain Man,True,8.0,133,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",442322180.896027,8.0,65.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,88.0,90.0
364,1988,1989,61,BEST PICTURE,"Douglas Wick, Producer",Working Girl,False,6.0,113,Mike Nichols,"Melanie Griffith, Harrison Ford, Sigourney Weaver, Alec Baldwin",158325612.84868976,6.8,73.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,83.0,67.0
365,1989,1990,62,BEST PICTURE,"Lawrence Gordon and Charles Gordon, Producers",Field of Dreams,False,3.0,107,Phil Alden Robinson,"Kevin Costner, James Earl Jones, Ray Liotta, Amy Madigan",152066429.14818546,7.5,57.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,86.0
366,1989,1990,62,BEST PICTURE,"Richard D. Zanuck and Lili Fini Zanuck, Producers",Driving Miss Daisy,True,9.0,99,Bruce Beresford,"Morgan Freeman, Jessica Tandy, Dan Aykroyd, Patti LuPone",251573072.91032252,7.3,81.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,85.0,81.0
367,1989,1990,62,BEST PICTURE,"A. Kitman Ho and Oliver Stone, Producers",Born on the Fourth of July,False,8.0,145,Oliver Stone,"Tom Cruise, Bryan Larkin, Raymond J. Barry, Caroline Kava",165212475.2273387,7.2,75.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,84.0,76.0
368,1989,1990,62,BEST PICTURE,"Steven Haft, Paul Junger Witt and Tony Thomas, Producers",Dead Poets Society,False,4.0,128,Peter Weir,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles",226241469.74177417,8.1,79.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,84.0,92.0
369,1989,1990,62,BEST PICTURE,"Noel Pearson, Producer",My Left Foot,False,5.0,103,Jim Sheridan,"Daniel Day-Lewis, Brenda Fricker, Alison Whelan, Kirsten Sheridan",34796186.23471774,7.8,97.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,92.0
370,1990,1991,63,BEST PICTURE,"Lisa Weinstein, Producer",Ghost,False,5.0,127,Jerry Zucker,"Patrick Swayze, Demi Moore, Whoopi Goldberg, Tony Goldwyn",487305966.77452177,7.1,52.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,80.0
371,1990,1991,63,BEST PICTURE,"Francis Ford Coppola, Producer",The Godfather Part III,False,7.0,162,Francis Ford Coppola,"Al Pacino, Diane Keaton, Andy Garcia, Talia Shire",149274341.04521805,7.6,60.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,66.0
372,1990,1991,63,BEST PICTURE,"Irwin Winkler, Producer",Goodfellas,False,6.0,145,Martin Scorsese,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco",104873028.9676358,8.7,92.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,94.0,97.0
373,1990,1991,63,BEST PICTURE,"Jim Wilson and Kevin Costner, Producers",Dances with Wolves,True,12.0,181,Kevin Costner,"Kevin Costner, Mary McDonnell, Graham Greene, Rodney A. Grant",412468557.0882938,8.0,72.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,87.0,87.0
374,1990,1991,63,BEST PICTURE,"Walter F. Parkes and Lawrence Lasker, Producers",Awakenings,False,3.0,121,Penny Marshall,"Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson",116651062.67119355,7.8,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,89.0
375,1991,1992,64,BEST PICTURE,"Don Hahn, Producer",Beauty and the Beast,False,6.0,84,"Gary Trousdale, Kirk Wise","Paige O'Hara, Robby Benson, Jesse Corti, Rex Everhart",470499036.93906015,8.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,93.0,92.0
376,1991,1992,64,BEST PICTURE,"Mark Johnson, Barry Levinson and Warren Beatty, Producers",Bugsy,False,10.0,136,Barry Levinson,"Warren Beatty, Annette Bening, Harvey Keitel, Ben Kingsley",105532029.01967694,6.8,80.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,84.0,69.0
377,1991,1992,64,BEST PICTURE,"A. Kitman Ho and Oliver Stone, Producers",JFK,False,8.0,189,Oliver Stone,"Kevin Costner, Gary Oldman, Jack Lemmon, Walter Matthau",151281358.42283407,8.0,72.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,88.0
378,1991,1992,64,BEST PICTURE,"Barbra Streisand and Andrew Karsch, Producers",The Prince of Tides,False,7.0,132,Barbra Streisand,"Barbra Streisand, Nick Nolte, Blythe Danner, Kate Nelligan",160697245.12000734,6.8,65.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,70.0
379,1991,1992,64,BEST PICTURE,"Edward Saxon, Kenneth Utt and Ron Bozman, Producers",The Silence of the Lambs,True,7.0,118,Jonathan Demme,"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine",280929293.9640969,8.6,86.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,95.0,95.0
380,1992,1993,65,BEST PICTURE,"Stephen Woolley, Producer",The Crying Game,False,6.0,112,Neil Jordan,"Stephen Rea, Jaye Davidson, Forest Whitaker, Miranda Richardson",130472399.109052,7.2,90.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,78.0
381,1992,1993,65,BEST PICTURE,"David Brown, Rob Reiner and Andrew Scheinman, Producers",A Few Good Men,False,4.0,138,Rob Reiner,"Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon",294824731.2372772,7.7,62.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,89.0
382,1992,1993,65,BEST PICTURE,"Ismail Merchant, Producer",Howards End,False,9.0,142,James Ivory,"Anthony Hopkins, Emma Thompson, Vanessa Redgrave, Helena Bonham Carter",54165163.11475409,7.4,88.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,94.0,81.0
383,1992,1993,65,BEST PICTURE,"Martin Brest, Producer",Scent of a Woman,False,4.0,156,Martin Brest,"Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar",133281317.65206698,8.0,57.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,85.0,92.0
384,1992,1993,65,BEST PICTURE,"Clint Eastwood, Producer",Unforgiven,True,9.0,130,Clint Eastwood,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris",211006647.5537063,8.2,85.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,96.0,93.0
385,1993,1994,66,BEST PICTURE,"Arnold Kopelson, Producer",The Fugitive,False,7.0,130,Andrew Davis,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore",372402495.1058823,7.8,87.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,89.0
386,1993,1994,66,BEST PICTURE,"Jim Sheridan, Producer",In the Name of the Father,False,7.0,133,Jim Sheridan,"Daniel Day-Lewis, Pete Postlethwaite, Alison Crosbie, Philip King",50653436.25294117,8.1,84.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,95.0
387,1993,1994,66,BEST PICTURE,"Jan Chapman, Producer",The Piano,False,8.0,121,Jane Campion,"Holly Hunter, Harvey Keitel, Sam Neill, Anna Paquin",81331761.17647058,7.5,89.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,86.0
388,1993,1994,66,BEST PICTURE,"Mike Nichols, John Calley and Ismail Merchant, Producers",The Remains of the Day,False,8.0,134,James Ivory,"Anthony Hopkins, Emma Thompson, John Haycraft, Christopher Reeve",46490561.66117647,7.8,86.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,96.0,89.0
389,1993,1994,66,BEST PICTURE,"Steven Spielberg, Gerald R. Molen and Branko Lustig, Producers",Schindler's List,True,12.0,195,Steven Spielberg,"Liam Neeson, Ralph Fiennes, Ben Kingsley, Caroline Goodall",196248606.1023529,9.0,95.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,97.0
390,1994,1995,67,BEST PICTURE,"Wendy Finerman, Steve Tisch and Steve Starkey, Producers",Forrest Gump,True,13.0,142,Robert Zemeckis,"Tom Hanks, Robin Wright, Gary Sinise, Sally Field",652158922.558772,8.8,82.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,71.0,95.0
